epoch,train_loss,val_loss
0,0.09299613397609142,0.12496127841840951,0,779889299,0,279940959,0,405103321
1,0.05956313429573204,0.11923451788019437,0,821346863,0,25799631,0,349638376
2,0.051807546242054615,0.11763417245446622,0,806719557,0,229147601,0,318671587
3,0.04141514110172098,0.09456121483418829,0,803940959,0,201586716,0,282121771
4,0.03304627584616431,0.0819378587196345,0,801269373,0,177136531,0,249841328
5,0.027969221427423228,0.07704496037982339,0,801188192,0,159881919,0,227228782
6,0.023624382231420795,0.0651951825282936,0,803745387,0,144922509,0,207889299
7,0.01983523796725745,0.06008247063475592,0,817859779,0,135505535,0,192306273
8,0.01739845135825966,0.05272359882793525,0,822863469,0,127892989,0,180933579
epoch,train_loss,val_loss,train_cosine_similarity,train_std_ctx,train_std_tgt
8,0.01608546906354212,0.04650988968138579,0.8169732296829261,0.11327606511628065,0.16657760908018868
9,0.014392658807926801,0.04280732997879815,0.8270004657656581,0.11072302200454037,0.1601093047785247
10,0.013688118758522062,0.04418833716450611,0.8270060982016056,0.10841423096361186,0.15649844278713082
11,0.013017894492678138,0.04025417945856306,0.8297987674984784,0.10701837040212082,0.15342414107899133
12,0.012752378813370031,0.04023813544922779,0.8284791924796394,0.10568092159785018,0.15168535290975604
13,0.012299096044923342,0.03973700752275811,0.8275510151517622,0.1027928210754545,0.14828951411380895
14,0.012093441462611713,0.038789716085702315,0.8267641723409921,0.10160654232342568,0.14686215507415115
15,0.011696332337775972,0.03847151059519997,0.8283700958748152,0.10095640106815892,0.14508684805827574
16,0.011507579177667477,0.039097256961703505,0.8290279870364533,0.10090792921596038,0.14437959878488826
17,0.011459194530926978,0.040068986854078205,0.827002928187404,0.09998542854855919,0.14345632861069146
18,0.011239708096544314,0.03706092218072304,0.8263460135033548,0.09937418895752724,0.14220261275966944
19,0.010821068053065036,0.03912933404108913,0.829831698851368,0.09883594814219053,0.14041192268380648
20,0.010699393365979047,0.03726270247609161,0.828164030799858,0.09797673100606741,0.13937100111199568
21,0.01060193783165763,0.03619921278350124,0.829471010672985,0.09871295088357353,0.13954514315331276
22,0.010347249451201426,0.03754570250547478,0.8309219997627018,0.09783181607113421,0.13801934385121403
23,0.010222030191829955,0.03706840439892722,0.8311698552480944,0.0972625508645761,0.1370792117487972
24,0.01023866144303072,0.03661325807717504,0.8291428858994145,0.09679276608136883,0.1367446231181437
25,0.010042330705318701,0.03576509111715386,0.8283903330190491,0.0951609835812511,0.1348706989417134
26,0.009848692647745029,0.03773461883160187,0.8298083199966307,0.09483181687778962,0.13388460163337246
27,0.009939391336267502,0.03616987348723007,0.8262199488314422,0.09449181870281208,0.1338926876461603
28,0.009800302352227964,0.034199767802897754,0.8260806238769093,0.0939041012539897,0.13298967938193326
29,0.009592678097224337,0.034606001931585986,0.8282924305268745,0.09349469002808633,0.13186769778737537
30,0.009473461219161232,0.036874696692829514,0.8288651841642394,0.09338691662115432,0.13127238610252187
31,0.009369609029551437,0.035749838744345966,0.8313251717921267,0.09357462851679112,0.13092975214564676
32,0.009271486958233635,0.035947604384917065,0.8319429424615251,0.09336562693314258,0.13040304331835728
33,0.009208205828060794,0.035254299935717395,0.8315914246813683,0.09290171516731788,0.1297253997133175
34,0.009099600810829797,0.03459956967282594,0.832394287385336,0.09255213442150864,0.12898798046659893
35,0.008815817826901535,0.033585928635315516,0.8351050740832319,0.09151612000337833,0.1272046387383887
36,0.008716021708721844,0.03435562037292027,0.8356570528060966,0.0910371772048128,0.12643400510179822
37,0.008635330332401927,0.03464340987510138,0.8354695125016303,0.09051589384267764,0.12559079901396708
38,0.008730780173187987,0.03405668319756603,0.8337623041836941,0.09043743068424304,0.12581626096711698
39,0.008734144517536504,0.035137367281367494,0.8327481826761441,0.09046512408397911,0.12572729006071484
40,0.008567886555218802,0.03454759316669116,0.8346042825986146,0.0899940231788042,0.1247336445098524
41,0.008576908767331545,0.033437327801546055,0.8342984469873996,0.08997706395662153,0.12465289052084239
42,0.008616470403255498,0.03536828065050706,0.8329038530164043,0.08977434579397987,0.12451679395688871
43,0.008702828821850877,0.03598950110474593,0.8299928318053865,0.08899943299201338,0.12416986314482617
44,0.008701577966638861,0.03612282174029967,0.8291497778499334,0.0885166638872435,0.12370789548927358
45,0.008563824582078817,0.036065355741551945,0.8297008933100021,0.08779789500867678,0.12267827416898078
46,0.008377305697420281,0.03445131978511484,0.8316755715762035,0.0878056785256898,0.12192671014907218
47,0.008385260750687547,0.0355177550492937,0.830780707701142,0.08800751042878065,0.12201836636884383
48,0.008352629672386107,0.0338283871356312,0.8294754685054561,0.08783056985930118,0.121648424650121
49,0.008337113548798342,0.03523432416519502,0.8302662879858274,0.08797242268788222,0.12160588596066374
50,0.008442795754525341,0.035940534640146495,0.8283284186791728,0.0886871777482438,0.12236896781677047
51,0.008366666362653201,0.03494828399099101,0.8293344453290293,0.08880659812699711,0.12213498645045358
52,0.008193144464928867,0.036215963921496806,0.8305885963494116,0.08810756753998293,0.1209421766200584
53,0.008254197542842425,0.03477124473474885,0.8292159660482422,0.087861611940334,0.12089272298332754
54,0.008042336517452427,0.03298800924904473,0.8314906776675217,0.08683191986079562,0.11929111045654092
55,0.008047994871324763,0.032835304530011274,0.8314531894192172,0.0870141744496176,0.11935731988262344
56,0.008118766235630381,0.03532421924570824,0.8313900014129206,0.08804697993596118,0.12025596583936089
57,0.008119942773673583,0.034394194822638266,0.8314440756283874,0.08788995986309162,0.12004794604024469

[train] time=32851.71 step=1810200 loss=0.00768 lr=3.00e-04 cosine sim.=0.822 std context=0.087 std target=0.123
~9h 50min